filePath,HEADER,START,END,REGION(S)-,NATION(S)-,ACTOR(S)-,COMMITTER(S)-,LOCATION(S)-,INTERVENOR(S)-,MODE-,MAGNITUDE-,COMBATANTS-,DEATHS-,FORCE-,ISSUE(S)-,OUTCOME(S)-,SOURCE(S)-
5-ocr-split/0136.tif-3.txt,31.BORDER TENSIONS 1954 to 1970,1954,1970,Asia,"KOREA NORTH KOREA SOUTH
UNITED STATES",,KOREA NORTH,KOREA NORTH KOREA SOUTH,UNITED STATES,Conventional Interstate,480,0,O,Ground Forces,"Territory-Population Military-Strategic
Social Economical",Unsuccess. Cammitter,7
5-ocr-split/0137.tif-1.txt,"- B138 -
492.REBELLION IN COSTA RICA Jan. 1955 to Jan. 1955",1955,1955,Americas,"COSTA RICA NICARAGUA
UNITED STATES",REVOLUT.-COSTA RICA,REVOLUT.-COSTA RICA,COSTA RICA,NICARAGUA UNITED STATES,Conventional Interstate,2,0,1000,Ground Forces,Internal Tension,Unsuccess. Comnitter,2
5-ocr-split/0137.tif-2.txt,493.VIETNAM CIVIL WAR Mar. 1955 to Oct. 1955,1955,1955,Asia,VIETNAM SOUTH FRANCE,,VIETNAM SOUTH,VIETNAM SOUTH,FRANCE,Primarily Internal,11,0,QO,Ground Forces,"Internal Tension Social Economical
Elite",Unsuccess. Commnitter,5
5-ocr-split/0137.tif-3.txt,494.CYPRUS STRUGGLE TO BECOME INDEPENDENT Sep. 1955 to Oct. 1959,1955,1959,Europe,"CYPRUS BRITAIN
TURKEY GREECE","ENOSIS MOVEMENT-CYP. GREEK CYPRIOTS
TURK CYPRIOTS","TURK CYPRIOTS ENOSIS MOVEMENT-CYP.
GREEK CYPRIOTS",CYPRUS,"BRITAIN TURKEY
GREECE",Colonial,123,40000,0,Ground Forces,Colonial,Successful Conmitter,2
5-ocr-split/0138.tif-1.txt,"id - Bi39 -
-4 g5.SUDAN CIVIL WAR AND COUPS Dec. 1955 to Mar. 1972",1955,1972,Africa,"SUDAN BRITAIN
EGYPT","(s)- COMMUNISTS-SUDAN KHATMI MOSLEMS-SUDAN
LEFT WING JUNTA-SUD. MAHDISTS-SUDAN","| MAHDISTS-SUDAN COMMUNISTS-SUDAN
KHATMI MOSLEMS-SUDAN LEFT WING JUNTA-SUD.",SUDAN,BRITAIN BGYPT,Primarily Internal,390,40000,700000,Ground Forces,Elite Internal Tension,Campromise Cammitter,1 7
5-ocr-split/0138.tif-2.txt,i%-FORMOSA STRAITS AND OFF-SHORE ISLANDS Jan. 1956 to 1970,1956,1970,Asia,"CHINA TATWAN/FORMOSA
UNITED STATES",,CHINA,TATWAN/FORMOSA CHINA,UNITED STATES,Conventional Interstate,433,0,QO,Ground Forces Air Forces Naval Forces,Territory-Population,Compromise Conmitter,8
5-ocr-split/0138.tif-3.txt,397.CHINA DISSOLVED THE TIBETAN GOVERNMENT Mar. 1956 to Mar. 1959,1956,1959,Asia,CHINA TIBET,DALAT LAMA-TIBET,CHINA,TIBET,,Imperial,72,0,40000,Ground Forces,Colonial Elite,Successful Committer,2
5-ocr-split/0139.tif-1.txt,"- Bi40 -
498 .CAMEROUN INDEPENDENCE 1956 to Jan. 1960",498,1956,Africa .,FRANCE CAMEROUN,,CAMEROUN,CAMEROUN,,Colonial,86,40000,QO,Ground Forces,Colonial,Successful Cammitter,2 7
5-ocr-split/0139.tif-2.txt,499 .MASSACRE OF TUTSIS 1956 to 1965,1956,1965,Africa,RWANDA,"BAHUTU-]RWANDA HUTU-RWANDA
TUTSI-RWANDA",HUTU-RWANDA,RWANDA,,Primarily Internal,108,20000,105000,Ground Forces,"Internal Tension Territory-Population
Elite",Successful Committer,1
5-ocr-split/0139.tif-3.txt,500. YEMENI-ADENESE WAR 1956 to 1960,1956,1960,Mid. East,"YEMEN BRITAIN
EGYPT",,YEMEN,YEMEN,EGYPT BRITAIN,Conventional Interstate,96,0,1000,Ground Forces,Territory-Population,Successful Committer,2
5-ocr-split/0140.tif-1.txt,"we - B14i -
“] QL.SINAT WAR Oct. 1956 to Nov. 1956",1956,1956,Mid. East,"ISRAEL EGYPT
FRANCE BRITAIN
UNITED STATES",UNITED NATIONS,"ISRAEL BRITAIN
FRANCE",EGYPT,UNITED STATES,Conventional Interstate,5,2550000,4000,Naval Forces. Ground Forces Air Forces,"Territory-Population Military-Strategic
Opportunism",Unsuccess. Committer Campramise Responder,2
5-ocr-split/0140.tif-2.txt,X2.RUSSIAN INVASION OF HUNGARY Oct. 1956 to Nov. 1956,1956,1956,Europe,HUNGARY RUSSIA (USSR),,RUSSIA (USSR),HUNGARY,,Conventional Interstate,2,4520000,32000,Ground Forces,"Internal Tension Territory-Population
Military-Strategic Opportunism
Elite",Successful Committer Compromise Responder,2
5-ocr-split/0140.tif-3.txt,C) 03.CASTRO REVOLUTION Dec. 1956 to Jan. 1959,1956,1959,Americas,CUBA UNITED STATES,CASTRO FORCES-CUBA BATISTA GOVERN.-CUBA,CASTRO FORCES-CUBA,CUBA,UNITED STATES,Primarily Internal,38,80000,5000,Ground Forces,"Social Economical Elite
Internal Tension",Successful Committer,1
5-ocr-split/0141.tif-1.txt,"- B142 -
504.BURMA INTERNAL CONFLICT Mar. 1957 to 1985",1957,1985,Asia,BURMA CHINA,"(s)- BURMA COMMUNIST PTY. BURMA ETHNIC GROUPS
OPIUM WARLORDS BURMA GOVT FORCES","BURMA COMMUNIST PTY. BURMA ETHNIC GROUPS
OPIUM WARLORDS",BURMA,CHINA,Primarily Internal,509,230000,10000,Ground Forces,"Internal Tension Territory-Population
Social Econamical",Ongoing,11 13
5-ocr-split/0141.tif-2.txt,505 .HONDURAN-NICARAGUAN BORDER DISPUTE Apr. 1957 to Jun. 1957,1957,1957,Americas,HONDURAS NICARAGUA,,NICARAGUA,HONDURAS NICARAGUA,,Conventional Interstate,4,0,1000,Ground Forces,Territory-Population,Unsuccess. Committer,2 8
5-ocr-split/0141.tif-3.txt,506.IMAM OF OMAN'S REVOLT AGAINST THE SULTAN Aug. 1957 to Aug. 1957,1957,1957,Mid. East,MUSCAT AND OMAN BRITAIN,(s)- IMAM OF OMAN SULTAN-OMAN,IMAM OF OMAN,MUSCAT AND OMAN,BRITAIN,Internal (External Invol.),2,1000,O,Ground Forces Air Forces,Territory-Population Elite,Unsuccess. Committer Successful Responder,2 8
5-ocr-split/0142.tif-1.txt,"- B143 -
-_ oe BORDER SKIRMISHES OVER MOROCCAN BOUNDARY Nov. 1957 to Dec. 1957
: i - Africa",1957,1957,,MOROCCO,SPANISH MOROCCO,MOROCCO,; MOROCCO,,Conventional Interstate,1,98000,1000,Ground Forces,Territory-Population,Successful Committer,5 8
5-ocr-split/0142.tif-2.txt,"eek
38.CIVIL WAR ESPECIALLY IN SUMATRA -CELEBES Jan. 1958 to 1961",1958,1961,Asia,INDONESIA,"(s)- GOVERN. -INDONESIA COMMUNISTS-INDONESIA
DAR-UL-ISLAM-INDON. | ARMY-INDONESIA",DAR-UL-ISLAM-INDON. COMMUNISTS-INDONESIA,INDONESIA,,Primarily Internal,41,0,QO,Ground Forces,"Territory-Population Internal Tension
Elite",Unsuccess. Committer Compromise Responder,5
5-ocr-split/0142.tif-3.txt,09.JORDAN UNREST 1958 to Jul. 1958,1958,1958,Mid. East,"JORDAN/'TRANS BRITAIN
EGYPT UNITED STATES",,JORDAN/TRANS,JORDAN/TRANS,"BRITAIN EGYPT
UNITED STATES",Internal(External Invol.),8,0,0,Ground Forces,"Territory-Population Internal Tension
Elite Opportunism",Unsuccess. Conmitter Successful Responder,2
5-ocr-split/0143.tif-1.txt,"- Bida -
510.BORDER DISPUTES OVER MOROCCAN BOUNDARY 1958 to 1959",1958,1959,Mid. East,MAURITANIA MOROCCO,,MOROCCO,MAURITANTA MOROCCO,,Conventional Interstate,24,0,Q,Ground Forces,Territory-Population,Successful Conmitter,5
5-ocr-split/0143.tif-2.txt,511 .COMMUNIST DISORDERS IN FRONTIER REGIONS 1958 to 1965,1958,1965,Asia,THAILAND CAMBODIA/KAMPUCHEA,,| CAMBODIA/KAMPUCHEA,THATLAND CAMBODIA/KAMPUCHEA,,Conventional Interstate,168,0,0,"Ground Forces ,",Territory-Population,Unsuccess. Conmitter,8
5-ocr-split/0143.tif-3.txt,512.COMMUNIST GUERRILLAS AGAINST LAOS 1958 to 1970,1958,1970,Asia,"VIETNAM NORTH LAOS
UNITED STATES",(s)- PATHET LAO-LAOS RIGHT WING-LAOS,VIETNAM NORTH PATHET LAO-LAOS,LAOS,UNITED STATES,Internal(External Invol.),360,0,OQ,Ground Forces,"Internal Tension Elite .
Territory-Population Military-Strategic
Opportunism",Compromise Cammitter,5
5-ocr-split/0144.tif-1.txt,"- Bi45 -
“aj LEBANON CRISIS Jul. 1958 to Oct. 1958",1958,1958,Mid. East,"LEBANON UNITED STATES
SYRIA","(s)- DRUSES OF LEBANON MOSLEMS-LEBANON
MARONITES-LEBANON UNITED NATIONS","| MARONITES-LERANON DRUSES OF LEBANON
MOSLEMS-LEBANON",LEBANON,UNITED STATES SYRIA,Internal (External Invol.),6,60000,Q,Ground Forces,"Internal Tension Military-Strategic
Opportunism",Unsuccess. Conmitter Successful Responder,2 8
5-ocr-split/0144.tif-2.txt,"<4,IRAOI REVOLUTION AND COUP D'ETAT Jul. 1958 to Jul. 1958",1958,1958,Mid. East,TRAQ,"KING FAISAL-IRAQ FASSEM ARMY-IRAQ
KURDS-IRAQ",| FASSEM ARMY-IRAQ,TRAQ,,Primarily Internal,1,5000,7000,Grourd Forces,Elite Social Econamical,Successful Committer,1 8
5-ocr-split/0144.tif-3.txt,i15.BERLIN WALL CRISIS Nov. 1958 to Oct. 1961,1958,1961,Europe,"BERLIN UNITED STATES
RUSSIA (USSR) WEST GERMANY
EAST GERMANY",,RUSSIA (USSR) EAST GERMANY,BERLIN,,Crisis (Cold War),175,0,QO,Ground Forces Air Forces Strategic Nuclear,"Territory-Population Military-Strategic
Opportunism",Compromise Committer Compromise Responder,5
5-ocr-split/0145.tif-1.txt,"- Bi46 -
516.BELGIAN CONGO INDEPENDENCE/CIVIL WAR Nov. 1958 to Feb. 1963",1958,1963,Africa,BELGIUM CONGO( KINSH. )/ZATRE,"BUNYORO-UGANDA BAKONGO TRIBE-ZAIRE
BATALE TRIBE-ZAIRE BALUBA TRIBE-ZAIRE
MONGO TRIBE-ZAIRE UNITED NATIONS","CONGO( KINSH. )/ZATRE BAKONGO TRIBE-ZAIRE
BALURBA TRIBE-ZAIRE MONGO TRIBE-ZAIRE",CONGO( KINSH. )/ZATRE,,Internal(External Invol.),102,80000,119000,Ground Forces,"Internal Tension Colonial
Elite",Compromise Committer,1
5-ocr-split/0145.tif-2.txt,517.BORDER WAR OVER MOROCCAN BOUNDARY Jun. 1959 to Dec. 1963,1959,1963,Mid. East,ALGERIA MOROCCO,,ALGERIA MOROCCO,ALGERIA MOROCCO,,Conventional Interstate,108,8),O,Ground Forces,Territory-Population,Campromise Committer,5
5-ocr-split/0145.tif-3.txt,518.CIVIL WAR IN VENEZUELA 1960 to 1965,1960,1965,Americas,"VENEZUELA UNITED STATES
DOMINICAN REPUBLIC","GOVERN .-VENEZUELA LEFT WING-VENEZUELA
RIGHT WING-VENEZUELA",RIGHT WING-VENEZUELA LEFT WING-VENEZUELA,VENEZUELA,UNITED STATES DOMINICAN REPUBLIC,Internal (External Invol.),120,0,O,Naval Forces Ground Forces,"Elite Social Econamical
Internal Tension",Unsuccess. Committer,5
5-ocr-split/0146.tif-1.txt,"- B1i47 -
5 s§,MALAYSIAN INSURGENCY 1960 to 1985",1960,1985,Asia,MALAYSI (MALAYA),"COMMUN. GUER.-MALAY. TRIBAL GUER.-MALAY.
GOVT FORCES-MALAYSIA",COMMUN. GUER.-MALAY. TRIBAL GUER.-MALAY.,MALAYSI (MALAYA),,Primarily Internal,300,100000,1500,Ground Forces,Internal Tension Social Economical,Ongoing,11
5-ocr-split/0146.tif-2.txt,20. VIETNAM WAR Dec. 1960 to May. 1975,1960,1975,Asia,"VIETNAM NORTH VIETNAM SOUTH
UNITED STATES",(s)- VIET CONG-S.VIETINAM,(s)- VIETNAM NORTH,VIETNAM NORTH VIETNAM SOUTH,,Conventional Interstate,519,3900000,1g0q000,Naval Forces Ground Forces Air Forces,"Internal Tension Territory-Population
Military-Strategic Social Economical
Colonial Elite",Successful Conmitter Unsuccess. Responder,6
5-ocr-split/0146.tif-3.txt,321.CUBAN BAY OF PIGS May. 1961 to May. 1961,1961,1961,Americas,CUBA UNITED STATES,AMERICAN MERCENARTES,AMERICAN MERCENARIES,CUBA,,Unconventional Interstate,2,15000,OQ,Ground Forces,Elite Military-Strategic,Unsuccess. Committer Successful Responder,2
5-ocr-split/0147.tif-1.txt,"- B148 -
522.CIVIL DISTURBANCE AND MILITARY COUP May. 1961 to Sep. 1963",1961,1963,Americas,DOMINICAN REPUBLIC UNITED STATES,"(s)- LEFT WING-DOM. REP. RIGHT WING-DOM. REP.
ARMY-DOM. REP.",RIGHT WING-DOM.REP. ARMY-DOM. REP.,DOMINICAN REPUBLIC,UNITED STATES,Primarily Internal,42,0,QO,Ground Forces,Elite Internal Tension,Successful Cammitter,5
5-ocr-split/0147.tif-2.txt,523 .ANGOLAN LIBERATION May. 1961 to May. 1976,1961,1976,Africa,"ANGOLA PORTUGAL
CUBA . RUSSIA (USSR)
SOUTH AFRICA",(s)- LIBER. ARMY-ANGOLA,LIBER. ARMY-ANGOLA,ANGOLA,"RUSSIA (USSR) SOUTH AFRICA
CUBA",Colonial,630,80000,55000,Ground Forces,"Territory-Population Colonial
Military-Strategic Social Economical",Successful Canmitter,1
5-ocr-split/0147.tif-3.txt,524.KASSIM'S THREATENED ANNEXATION OF KUWALT 1961 to 1963,1961,1963,Mid. East,"KUWALT IRAQ
BRITAIN",,IRAQ,KUWAIT,BRITAIN,Conventional Interstate,60,0,QO,Ground Forces,Territory-Population,Unsuccess. Conmitter,5
5-ocr-split/0148.tif-1.txt,"- Bi49 -
1961 to 1985",1961,1985,Africa,"SOMALIA ETHIOPIA
KENYA RUSSIA (USSR)
CUBA",REBELS OGADEN-SOMAL.,SOMALIA,"SOMALIA ETHIOPIA
KENYA",RUSSIA (USSR) CUBA,Conventional Interstate,1152,300000,30000,Ground Forces,Territory-Population,Ongoing,4 10 11 13
5-ocr-split/0148.tif-2.txt,26-KURDISTAN STRUGGLES FOR AUTONOMY 1961 to Mar. 1970,1961,1970,Mid. East,IRAQ IRAN/PERSIA,(s)- KURDS-IRAQ,KURDS-IRAQ,IRAQ,IRAN/PERSIA,Primarily Internal,158,150000,105000,Grourd Forces,Territory-Population,Unsuccess. Canmitter,1
5-ocr-split/0148.tif-3.txt,327. FRENCH-TUNISIA COLONIAL DISPUTE Jul. 1961 to Sep. 1961,1961,1961,Mid. East,TUNISIA FRANCE,,TUNISIA,TUNISIA,,Colonial,4,30000,1000,Ground Forces,"Internal Tension Territory-Population
Colonial",Unsuccess. Canmitter,1
5-ocr-split/0149.tif-1.txt,"- B150 -
CY
528 .SEIZURE OF GOA,DAMAO,AND DIU BY INDIA Dec. 1961 to Dec. 1961",528,1961,Asia,INDIA PORTUGAL,COLONIES-PORTUGAL,INDIA,INDIA,,Colonial,2,20000,QO,Ground Forces,Territory-Population,Successful Cammitter,2
5-ocr-split/0149.tif-2.txt,C) 529. INDONESIAN STRIFE AND CONFRONTATIONS 1962 to Nov. 1965,1962,1965,Asia,"INDONESIA MALAYSI (MALAYA)
BRITAIN","COMMUNISTS-INDONESIA GOVERN.-INDONESIA
ARMY-INDONESTA",| ARMY-INDONESIA COMMUNISTS-INDONESIA,INDONESIA MALAYSI (MALAYA),BRITAIN,Internal(External Invol.),103,351000,500000,Ground Forces,"Social Economical Elite
Internal Tension Territory-Population",Canpranise Canmitter,4
5-ocr-split/0149.tif-3.txt,O 530.WAR OF LIBERATION IN PORTUGESE GUINEA 1962 to Sep. 1974,1962,1974,Africa,PORTUGESE GUINEA PORTUGAL,,PORTUGESE GUINEA,PORTUGESE GUINEA,,Colonial,294,40000,15000,Ground Forces,Colonial,Successful Committer,1
5-ocr-split/0150.tif-1.txt,“ETHIOPIA TROUBLES/ERITREAN SECESSIONISTS 1962 to 1985,1962,1985,(s)- Africa,"ETHIOPIA ERITREA
SOMALIA RUSSIA (USSR)
CUBA",(s)- GUERRILLAS-ERITREA,GUERRILLAS-ERITREA,ERITREA ETHIOPIA,RUSSIA (USSR) CUBA,Unconventional Interstate,1104,200000,30000,Ground Forces,Territory-Population Social Economical,Ongoing,6 9 1011 13
5-ocr-split/0150.tif-2.txt,"21,CIVIL WAR IN SOUTH YEMEN Sep. 1962 to Aug. 1967",1962,1967,Mid. East,"SOUTH YEMEN EGYPT
SAUDI ARABIA",IMAM OF YEMEN REPUBLICANS-YEMEN,REPUBLICANS-YEMEN IMAM OF YEMEN,SOUTH YEMEN,EGYPT SAUDI ARABIA,Internal(External Invol.),118,80000,15000,Ground Forces,"Internal Tension Flite
Social Economical",Campromise Committer,1
5-ocr-split/0150.tif-3.txt,<3.CUBAN CRISIS Oct. 1962 to Nov. 1962,1962,1962,Americas,"CUBA UNITED STATES
RUSSIA (USSR)",,RUSSIA (USSR),CUBA,,Crisis (Cold War),3,200000,1000,Naval Forces Air Forces Strategic Nuclear,Military-Strategic Opportunism,Unsuccess. Conmitter Successful Responder,1
5-ocr-split/0151.tif-1.txt,534.SINO-INDIAN WAR OVER LADAKH Oct. 1962 to Nov. 1962,1962,1962,Asia,CHINA INDIA,,CHINA,CHINA INDIA,,Conventional Interstate,2,3550000,1000,Ground Forces Air Forces,Territory-Population Military-Strategic,Campromise Comnitter,2
5-ocr-split/0151.tif-2.txt,535.RACIAL TROUBLES IN AMERICA May. 1963 to 1971,1963,1971,Americas,UNITED STATES,URBAN BLACKS-U.S.A.  L. WING STUDENTS-USA,L. WING STUDENTS-USA URBAN BLACKS-U.S.A.,UNITED STATES,,Primarily Internal,97,20000,1000,Ground Forces,Internal Tension Social Economical,Campromise Cammitter,1
5-ocr-split/0151.tif-3.txt,536. RWANDA-WATUSI MASSACRES 1963 to 1964,1963,1964,Africa,RWANDA,(s)- HUTU-RWANDA TUTSI-RWANDA,RWANDA HUTU-RWANDA,RWANDA,,Primarily Internal,12,0,O,Ground Forces,Territory-Population,Successful Conmitter,2
5-ocr-split/0151.tif-4.txt,537 -EGYPTIAN-SOMALIAN WAR 1963 to 1964,1963,1964,Mid. East,EGYPT SOMALIA,,EGYPT,SOMALIA,,Unconventional Interstate,24,0,1000,Ground Forces,Military-Strategic,Unsuccess. Committer,2
5-ocr-split/0152.tif-1.txt,"“2 3g,BORDER DISPUTES IN WEST AFRICA 1963 to 1964",1963,1964,Africa,DAHOMEY/BENEN NIGER,,DAHOMEY/BENEN NIGER,DAHOMEY/BENEN NIGER,,Conventional Interstate,24,0,QO,Ground Forces,Territory-Population,Unsuccess. Canmitter,5
5-ocr-split/0152.tif-2.txt,"9,USSURRI RIVER CLASHES 1963 to 1969",1963,1969,Asia,CHINA RUSSIA (USSR),,CHINA RUSSIA (USSR),CHINA RUSSIA (USSR),,Unconventional Interstate,144,40000,3000,Ground Forces,Territory-Population Military-Strategic,Compromise Conmitter,8 6
5-ocr-split/0152.tif-3.txt,40.BORDER DISPUTES IN FAST AFRICA 1963 to 1967,1963,1967,Africa,SOMALTA KENYA,,SOMALIA,SOMALIA KENYA,,Unconventional Interstate,96,0,0,Ground Forces,Territory-Population,Unsuccess. Canmitter,8
5-ocr-split/0152.tif-4.txt,41.ALGERTAN-MOROCOO BORDER WAR Oct. 1963 to Feb. 1964,1963,1964,Mid. East,"ALGERIA MOROCCO
EGYPT",,ALGERIA MOROCCO,ALGERIA MOROCCO,EGYPT,Unconventional Interstate,10,60000,1000,Ground Forces,Territory-Population,Campramise Committer,1
5-ocr-split/0153.tif-1.txt,"- Bi54 -
542.CYPRUS CIVIL WAR Dec. 1963 to Nov. 1967",1963,1967,Europe,"CYPRUS GREECE
TURKEY","UNITED NATIONS ENOSIS MOVEMENT-CYP.
GREEK CYPRIOTS TURK CYPRIOTS","TURK CYPRIOTS ENOSIS MOVEMENT-CYP.
GREEK CYPRIOTS",CYPRUS,GREECE TURKEY,Internal(External Invol.),94,40000,QO,Ground Forces,Territory-Population,Campromise Comnitter,2
5-ocr-split/0153.tif-2.txt,543 .MILITARY REVOLT IN TANGANYIKA Jan. 1964 to Jan. 1964,1964,1964,Africa,TANZANIA BRITAIN,(s)- ARMY FACTION-TANZAN. GOVERN.-TANZANIA,ARMY FACTION-TANZAN.,TANZANIA,BRITAIN,Internal (External Invol.),2,0,Q,Ground Forces,Elite Social Economical,Unsuccess. Conmitter Successful Responder,2
5-ocr-split/0153.tif-3.txt,544.MILITARY REVOLT IN UGANDA Jan. 1964 to Jan. 1964,1964,1964,Africa,UGANDA BRITAIN,(s)- ARMY FACTION-UGANDA GOVERN .-UGANDA,ARMY FACTION-UGANDA,UGANDA,BRITAIN,Internal (External Invol.),2,0,O,Ground Forces,Elite Social Economical,Unsuccess. Cammitter Successful Responder,2
5-ocr-split/0154.tif-1.txt,"C)s
- “y,35.MILITARY REVOLT IN KENYA Jan. 1964 to Jan. 1964",1964,1964,Africa,KENYA BRITAIN,(s)-+ ARMY FACTION-KENYA GOVERN. <KENYA,(s)- ARMY FACTION-KENYA,KENYA,BRITAIN,Internal(External Invol.),2,0,Q,Ground Forces,Elite Social Economical,Unsuccess. Conmitter Successful Responder,2
5-ocr-split/0154.tif-2.txt,O 346.GABON COUP D' ETAT Feb. 1964 to Feb. 1964,1964,1964,Africa,GABON FRANCE,ARMY FACTION-GABON  GOVN.-GABON,GABON,GABON,FRANCE,Internal (External Invol.),2,0,0,Ground Forces,Elite,Unsuccess. Committer,2
5-ocr-split/0154.tif-3.txt,547.MAO'S RED GUARD'S CULTURAL REVOLUTION Jan. 1965 to Apr. 1969,1965,1969,Asia,"CHINA
C) Actor (s)- RED GUARDS-CHINA LIU SHAO-CHI-CHINA",,RED GUARDS-CHINA,CHINA,,Primarily Internal,51,120000,30000,Ground Forces,Social Economical Elite,Successful Committer,1
5-ocr-split/0155.tif-1.txt,"- B1i56 -
548.PRO-BOSCH REVOLT AND U.S. INTERVENTION Apr. 1965 to Jun. 1966",1965,1966,Americas,DOMINICAN REPUBLIC UNITED STATES,"OAS ARMY-DOM. REP.
COMMUNISTS-DOM. REP.",COMMUNISTS-DOM. REP. ARMY-DOM. REP.,DOMINICAN REPUBLIC,UNITED STATES,Internal (External Invol.),21,0,O,Ground Forces,"Internal Tension Elite
Social Economical",Unsuccess. Committer Successful Responder,2
5-ocr-split/0155.tif-2.txt,549.BORDER DISPUTE BETWEEN CHILE-ARGENTINA 1965 to 1966,1965,1966,Americas,CHILE ARGENTINA,,CHILE ARGENTINA,CHILE ARGENTINA,,Conventional Interstate,24,0,0,Ground Forces,Territory-Population,Canpromise Canmitter,5
5-ocr-split/0155.tif-3.txt,550.CIVIL DISTURBANCES IN VENEZUELA 1965 to 1970,1965,1970,Americas,VENEZUELA,"GOVERN.-VENEZUELA LEFT WING-VENEZUELA
RIGHT WING-VENEZUELA",RIGHT WING-VENEZUELA LEFT WING-VENEZUELA,VENEZUELA,,Primarily Internal,60,0,QO,Ground Forces,Internal Tension Elite,Compromise Committer,5
5-ocr-split/0156.tif-1.txt,"Oye
m WAIRE GOVERNMENT INSTABILITY 1965 to 1974",1965,1974,"Africa
ion(s)- CONGO(KINSH.)/ZAIRE SUDAN","WHITE MERCENARIES TSHOMBE FORCES-ZAIRE
MOBUTU FORCES-ZALRE",,"MOBUTU FORCES-ZAIRE WHITE MERCENARIES
TSHOMBE FORCES-ZAIRE",)- CONGO( KINSH. )/ZAIRE,SUDAN,Primarily Internal,162,0,O,Ground Forces,Elite Social Economical,Unsuccess. Canmitter,8
5-ocr-split/0156.tif-2.txt,"232,PERU GOVERNMENT INSTABILITY 1965 to 1968",1965,1968,Americas,PERU,"GOVERN .-PERU LEFT WING-PERU
RIGHT WING-PERU",RIGHT WING-PERU LEFT WING-PERU,(s)- PERU,,Primarily Internal,36,0,O,Ground Forces,Elite Social Economical,Campromise Conmitter,8
5-ocr-split/0156.tif-3.txt,53.THALLAND SUBVERSION 1965 to 1985,1965,1985,Asia,THAILAND UNITED STATES,GUERILLAS-THAILAND,GUERILLAS-THAILAND,THAILAND,UNITED STATES,Primarily Internal,360,250000,2500,Ground Forces,Social Economical Internal Tension,Ongoing,4 11
5-ocr-split/0157.tif-1.txt,"- B158 -
554. TURMOIL ‘ESPECIALLY IN THE WADAI 1965 to 1969",554.,1965,Africa,"CHAD FRANCE
LIBYA",MOSLEMS-CHAD CHRISTIANS-CHAD,CHRISTIANS-CHAD MOSLEMS-CHAD,CHAD,FRANCE LIBYA,Primarily Internal,96,5000,Q,Ground Forces,"Internal Tension Territory-Population
Military-Strategic",Unsuccess. Caonmitter,4
5-ocr-split/0157.tif-2.txt,555.BORDER DISTURBANCES INDIA-PAKISTAN 1965 to 1970,1965,1970,Asia,INDIA PAKISTAN,,INDIA PAKISTAN,INDIA PAKISTAN,,Conventional Interstate,120,0,O,Ground Forces,Territory-Population,Unsuccess. Caommitter,98
5-ocr-split/0157.tif-3.txt,556.RACIAL OPPOSITION TO APARTHEID 1965 to 1985,1965,1985,Africa,SOUTH AFRICA,"BANTU WHITES-SOUTH AFRICA
COLOURED-S. AFRICA",BANTU,SOUTH AFRICA,,Primarily Internal,240,230000,2300,Ground Forces,"Social Economical Elite
Territory-Population Internal Tension",Ongoing,4 10 11
5-ocr-split/0158.tif-1.txt,"- Bi59 -
7,WAR OF LIBERATION 1965 to Jul. 1975",1965,1975,Africa,MOZAMBIQUE PORTUGAL,GUERILLAS-MOZAMBIQUE,GUERILLAS-MOZAMBIQUE,MOZAMBIQUE,,Colonial,242,60000,30000,Ground Forces,Colonial,Successful Conmmitter Unsuccess. Responder,1
5-ocr-split/0158.tif-2.txt,38.CHAD: INTERNAL CONFLICT 1965 to 1985,1965,1985,Africa,"CHAD FRANCE
LIBYA",MOSLEMS-CHAD CHRISTLANS-CHAD,| MOSLEMS-CHAD,CHAD,FRANCE LIBYA,Internal(External Invol.),480,15000,20000,Ground Forces,Internal Tension Social Economical,Ongoing,6 9 I011
5-ocr-split/0158.tif-3.txt,359.SECOND KASHMIR WAR Aug. 1965 to Sep. 1965,1965,1965,Asia,INDIA PAKISTAN,,INDIA,PAKISTAN,,Conventional Interstate,2,1260000,7000,Ground Forces Air Forces,Territory-Population,Unsuccess. Carmmitter,2
5-ocr-split/0159.tif-1.txt,"- Bi60 -
560.GOVERNMENT INSTABILITY IN ZAMBIA 1966 to 1975",1966,1975,Africa,ZAMBIA BRITAIN -,"BAROTSELAND-ZAMBIA BEMBA TRIBE-ZAMBIA
LUMPA SECT-ZAMBIA","LUMPA SECT-ZAMBIA BAROTSELAND-ZAMBIA
BEMBA TRIBE-ZAMBIA",ZAMBIA,BRITAIN,Internal{External Invol.),162,0,OQ,Ground Forces,"Elite Opportunism
Internal Tension Social Economical",Unsuccess. Committer,8
5-ocr-split/0159.tif-2.txt,561.INDIA: CIVIL UNREST 1966 to 1985,1966,1985,Asia,INDIA,"ETHNIC GROUPS-INDIA MOSLEMS-INDIA
HINDUS- INDIA COMMUNISTS-INDIA
STUDENTS-INDIA","COMMUNISTS-INDIA ETHNIC GROUPS-INDIA
HINDUS- INDIA ,",INDIA,,Primarily Internal,228,1000000,5000,Ground Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,8 9 1011 13
